agent,lat,lon,customer,txn,price
30863,23.4794435,89.6873185,1,1,50.0
51616,22.710309,89.762831,2,2,73.0
80367,23.5365907,89.2023867,1,1,42.0
97170,23.5237609,89.219078,1,3,59.0
107924,23.5237609,89.219078,1,2,48.0
41184,23.5298283,89.171475,3,5,187.0
21208,23.9901271,90.313972,2,2,118.0
84223,23.760095,89.7774008,2,2,80.0
91219,22.391159,91.7567719,34,84,3641.0
45594,23.1419479,89.1890917,2,2,44.0
8505,22.7295986,91.5996084,5,8,724.0
83945,23.0387975,88.8880236,11,18,1221.0
103054,23.5336588,89.5073067,8,9,373.0
106250,23.5414187,89.1649446,3,4,82.0
33418,23.8460119,89.0970608,2,2,123.0
76926,24.0107,90.3219398,2,2,102.0
43115,24.0208134,90.3219501,1,1,104.0
106632,24.0330545,90.2615433,2,2,83.0
99917,24.3148455,91.7339034,1,1,59.0
83937,24.1471399,91.3455685,18,20,803.0
32639,23.7918687,90.2771245,3,16,644.0
43169,25.5373477,88.8410184,1,1,99.0
78999,23.886173,89.1061042,2,2,158.0
20099,23.7425287,90.3843192,1,1,99.0
77872,23.744945,90.3849177,3,4,258.0
84990,23.8840637,89.1012199,1,1,43.0
10506,21.7776496,92.1957549,3,3,105.0
83211,21.7776623,92.1958429,3,3,107.0
60927,22.3868511,91.8121159,4,9,191.0
69072,22.8093789,89.5617207,1,1,64.0
37571,23.9937328,90.2523402,3,3,192.0
70717,22.3415046,91.7919269,3,10,626.0
21678,22.3149648,91.8049701,10,14,737.0
25953,22.8945606,91.5351047,1,2,88.0
13552,24.2212748,89.5985938,1,1,50.0
49196,24.0006302,89.2256463,1,1,8.0
12113,24.0004981,89.222917,2,3,75.0
18019,23.7934237,90.2734844,1,1,64.0
74081,25.752957,89.2317898,2,3,114.0
21908,22.9828607,89.1626481,1,1,42.0
93411,22.9970561,89.1534979,1,14,317.0
59409,25.7305532,89.2245081,52,61,3070.0
105860,22.3669486,91.7719711,1,10,230.0
18209,22.7826031,90.3127518,1,1,29.0
13350,22.7901842,90.2993317,1,1,29.0
74830,23.745229,89.9260532,1,2,99.0
6231,22.7901255,90.2970619,1,4,78.0
51014,22.3685931,91.7782049,3,3,128.0
63810,22.3418505,91.7849439,2,2,84.0
91429,22.4408433,91.8161837,1,8,274.0
69834,22.441359,91.8194084,2,6,252.0
103088,22.4413339,91.819372,2,3,92.0
63992,25.7146221,89.236229,1,6,175.0
105037,25.7158217,89.2316701,2,8,477.0
4800,25.7137302,89.2439463,3,57,1722.0
83077,22.4262705,91.8275884,1,1,63.0
44729,25.655265,88.9172225,5,31,1259.0
22682,23.7596551,90.3655242,1,20,641.0
72705,25.6207244,88.6789983,1,1,39.0
9164,23.7596952,90.3640966,1,9,250.0
998,23.7268592,90.408542,3,3,78.0
14934,23.7596551,90.3655242,1,1,20.0
22818,23.7592351,90.3639688,2,2,30.0
70826,23.7596551,90.3655242,2,2,76.0
86287,23.7603827,90.3664318,2,5,203.0
57116,23.3461687,90.2944392,1,4,166.0
68826,23.1928295,90.3202303,2,2,89.0
74166,22.6397146,92.1871622,4,12,740.0
92035,22.4529083,92.0790751,1,1,24.0
14579,22.3362259,91.8518479,5,10,345.0
109536,22.6536375,92.1787679,1,1,24.0
31138,22.6522999,92.1805092,1,1,59.0
13093,22.6522881,92.1792276,2,2,118.0
83356,22.6620724,92.1656783,3,3,125.0
69729,22.5813403,92.0501308,2,6,347.0
11335,22.6524477,92.1806249,2,2,86.0
47926,23.7658326,90.4018353,3,6,160.0
14581,23.7823007,90.4216706,1,1,24.0
106387,22.3312867,91.8501605,1,1,24.0
75361,23.7085146,90.4401202,2,2,74.0
46602,22.0734519,92.0158363,1,1,24.0
33503,23.768016,90.4037286,3,4,418.0
56769,22.3796127,91.8314227,4,4,231.0
30402,23.6952424,90.5410614,6,6,344.0
68710,22.4248865,91.7469989,1,1,24.0
18090,23.7542397,90.3927691,2,2,83.0
7571,23.7541937,90.3927205,3,3,97.0
69796,23.768416,90.4029041,4,5,167.0
92210,23.7054171,90.4104475,7,7,293.0
70330,23.7571394,90.3946771,4,7,548.0
87331,22.0967105,92.0717114,7,7,316.0
5457,23.7572112,90.3946234,16,19,1109.0
62670,22.3806404,91.8326772,1,1,64.0
25059,22.16153,92.0660834,2,8,230.0
103901,24.0010548,90.3253589,1,1,100.0
31673,22.3666942,91.814738,4,7,586.0
43367,25.7714216,89.365822,1,1,100.0
84299,25.7564033,88.6749844,1,1,100.0
85841,23.5448028,89.1672229,1,1,90.0
1207,26.2253851,88.5565148,2,2,129.0
35037,23.5183945,91.1696554,1,1,90.0
34829,22.4420351,91.9091363,1,1,90.0
12423,24.6266337,91.6773919,3,3,197.0
72445,23.1251481,91.2370112,1,1,100.0
70569,24.6312642,91.6829025,1,1,90.0
83635,23.6264003,90.4886367,8,18,600.0
5728,23.7600169,90.3841831,3,3,260.0
27533,24.6082077,90.029119,1,1,100.0
109782,24.9227012,89.9253717,1,1,90.0
85738,23.2752037,91.0521792,1,1,100.0
84792,24.4478964,88.7637832,1,2,180.0
3187,23.6275956,90.4903441,4,15,784.0
32897,23.9457417,90.2760833,7,7,543.0
72792,24.1044391,90.1870901,2,2,180.0
76614,22.749249,90.3214677,4,4,240.0
109149,23.8253277,91.1542696,1,1,100.0
223,23.7614928,90.3650037,1,1,100.0
3281,23.9417347,90.6192116,3,3,228.0
94655,23.1691264,89.2359861,1,1,90.0
106286,23.7611184,90.2044844,3,3,290.0
74115,24.0096855,90.318133,1,1,90.0
63423,23.7511995,90.4498002,1,1,90.0
94572,25.6592713,89.6189748,1,1,90.0
12630,23.6323995,90.4768377,9,18,728.0
102348,24.8187778,88.9309949,3,3,185.0
27945,25.0360267,91.6646824,2,2,149.0
22114,23.7787917,90.3979917,2,2,122.0
81526,24.8920885,91.8722708,1,1,100.0
71467,25.6574178,89.6213656,4,4,279.0
31118,25.233261,89.1173489,2,3,130.0
102964,23.7445367,90.3813298,1,1,80.0
22352,25.4798117,89.1952002,1,1,100.0
87338,24.2431264,89.1026612,3,3,220.0
45846,23.9763078,90.6465626,1,1,90.0
108783,23.5501294,90.5350594,1,1,90.0
13190,24.1560813,89.5721796,1,1,90.0
70946,23.7242943,90.3758346,1,1,90.0
75237,23.3451642,90.8968185,1,1,90.0
49693,24.0763791,89.4404253,2,9,536.0
69624,24.1372097,89.060262,2,2,180.0
39057,23.7868859,90.4254307,1,1,100.0
77205,23.7596326,90.7837412,1,1,100.0
36668,23.7841948,90.4290317,2,2,149.0
104208,22.4047526,91.840825,1,1,90.0
51861,23.8658434,90.4148984,1,1,90.0
68583,23.9426021,90.298071,1,1,100.0
14348,22.1546516,90.1066109,1,1,100.0
38759,23.7452383,90.3853471,1,1,100.0
80963,24.1173336,89.1013953,1,1,90.0
27767,24.5478658,88.6462278,1,1,100.0
96719,23.5266809,89.580733,1,1,90.0
23351,23.8196238,90.5468131,1,1,100.0
71362,22.3306667,91.7716857,17,33,1762.0
69306,23.8425192,90.5349368,5,5,193.0
106864,22.3576762,91.7750905,71,152,6960.0
51512,22.3312984,91.7725692,13,27,1625.0
38171,22.3305496,91.772092,3,9,746.0
49100,23.7952315,90.2644885,13,26,1202.0
79029,24.008712,90.3838213,11,13,876.0
43058,22.3312984,91.7725692,59,138,8415.0
36351,24.0963004,90.4016829,16,20,1117.0
12960,23.6043067,88.8861083,1,6,354.0
11461,23.9296769,90.4525292,3,3,257.0
81610,25.1764949,92.0675154,3,3,217.0
68147,24.0245501,90.2738249,1,1,59.0
95580,25.1713224,92.0199027,4,4,229.0
84551,24.2680302,91.4767139,3,3,218.0
76101,25.134708,92.1223089,6,8,526.0
74294,23.6396979,88.8303519,1,1,59.0
11523,23.5346913,89.5075083,4,4,217.0
96676,23.6059053,88.898415,1,1,59.0
24677,25.8028694,88.676596,1,1,60.0
68855,24.1587211,90.4352694,4,4,168.0
52121,26.3466128,89.0221565,2,4,234.0
53784,24.0649541,88.8267507,1,1,129.0
86101,24.4595323,89.0531217,3,6,311.0
48302,24.0279749,89.0173603,4,5,335.0
5736,24.020858,88.7867181,1,1,99.0
31634,24.0460118,88.8343485,1,3,194.0
29107,22.5932985,90.2458826,2,2,158.0
65674,22.530809,89.5901555,2,2,188.0
40038,24.0699473,88.8282702,1,2,171.0
2636,22.5191086,90.3091244,3,3,148.0
6601,23.4497587,89.138593,1,1,79.0
55903,22.6567748,90.3450839,2,2,167.0
36807,22.478648,91.7207375,55,102,5542.0
55263,24.0603656,90.2485375,3,8,603.0
87467,22.656511,90.6629193,7,15,438.0
54686,22.2707106,91.7871678,1,1,59.0
11820,22.2705548,91.7875745,4,4,241.0
4787,22.2911464,91.7831047,1,2,118.0
99718,24.035742,90.2761396,9,16,856.0
12899,23.3081706,91.2869394,1,1,59.0
28121,22.5324808,91.7001055,23,30,2029.0
11630,22.2935829,91.7820686,24,31,1320.0
16335,22.2941633,91.7827512,8,11,289.0
14188,22.2962444,91.7845873,3,6,208.0
21546,22.7494289,91.1073876,1,1,59.0
108792,22.8892422,91.5360521,7,7,477.0
42633,22.2980354,91.7917672,22,28,1442.0
80811,22.5108803,91.840825,1,11,279.0
54204,22.4309937,91.8125473,3,5,181.0
100396,22.3964738,91.8207109,7,8,434.0
103126,22.4997384,91.8080276,1,1,19.0
67636,22.4418509,91.8188353,5,5,209.0
49655,22.4413416,91.8193203,2,5,153.0
104587,23.6246022,90.4770953,8,8,344.0
81691,23.6264971,90.4887395,1,1,19.0
28243,23.6142993,90.4810231,1,2,38.0
90059,23.614294,90.4810345,3,30,1223.0
98168,23.6103317,90.4800973,1,1,19.0
84073,22.3718535,91.7706575,7,26,936.0
86135,22.3352653,91.8302041,9,12,464.0
33997,22.3354335,91.8298016,15,32,857.0
28192,22.3420771,91.8361084,2,2,31.0
74823,22.3358216,91.8296596,10,39,1621.0
96975,22.3928047,91.820036,7,14,398.0
105189,23.6646022,90.4613609,1,1,59.0
91578,23.6972997,90.5120924,25,31,1449.0
6789,22.3252709,91.8204801,14,40,1987.0
70853,24.0170638,90.3987533,1,1,59.0
20115,23.6749963,90.4429769,2,3,277.0
448,23.9041873,90.3959312,4,5,274.0
57182,23.8021473,90.4813738,1,1,59.0
88537,24.7430586,90.38535,2,3,217.0
89700,22.3858387,91.7984608,1,3,297.0
56698,22.3916172,91.8167498,3,4,81.0
55360,24.1647561,90.4297117,8,10,681.0
13380,22.390069,91.8716962,4,10,288.0
31895,24.8149995,89.0109747,4,6,406.0
60093,22.3889609,91.8114265,7,33,1122.0
65682,24.1335504,89.5892575,6,22,504.0
98772,24.8483692,89.3715774,3,11,401.0
68078,23.7586854,90.3982288,7,50,3913.0
85424,25.603973,88.6350418,3,5,96.0
22208,22.3595503,91.8271922,4,5,243.0
81676,22.3937821,91.8637995,2,2,83.0
33341,22.3876236,91.8267493,1,11,234.0
103583,25.634794,88.6439206,1,1,14.0
57684,22.3889862,91.8242598,5,10,585.0
20353,22.3862683,91.8263536,2,2,86.0
33103,25.6320715,88.6383111,1,1,20.0
50394,24.0322745,90.2702544,2,2,123.0
15711,24.2402974,90.4312777,4,4,206.0
46653,23.9358496,90.4127634,1,1,99.0
25110,24.0382182,90.2669791,4,5,302.0
50260,24.3318193,90.3780937,3,4,242.0
25064,24.0695947,90.8597332,1,1,24.0
103546,22.5702233,91.6848295,2,4,210.0
77901,23.8304404,90.3636957,2,2,54.0
100398,22.3757878,91.7704952,10,30,1724.0
87023,22.3756277,91.7692644,2,2,50.0
95825,22.3611217,91.7814662,6,6,313.0
80528,23.9241261,90.30974,10,15,561.0
76802,22.4835257,91.7208855,50,55,2973.0
46857,22.4206368,91.7495481,2,2,120.0
33366,23.6613955,90.5662783,10,18,1048.0
26370,23.8047635,90.2626261,3,3,184.0
101413,24.0364698,90.2683883,14,29,1544.0
74685,23.9111741,90.3004762,6,12,552.0
68825,23.909209,90.3036078,4,5,191.0
94654,23.0144008,90.9294382,1,1,49.0
72429,22.3678551,91.7788111,7,7,404.0
43501,22.4728847,91.7230214,3,3,69.0
58533,24.0363778,90.2701512,5,9,356.0
15046,23.7069331,90.4423404,19,31,2187.0
90569,24.5976754,89.4494626,18,36,1394.0
85543,22.2563018,91.7873219,3,4,239.0
37408,23.7696821,90.4033969,12,12,822.0
30882,23.6793475,90.515915,9,18,700.0
18560,21.764041,92.0758994,1,1,63.0
1435,23.7621926,90.3962801,6,9,250.0
49944,23.9086495,90.4770819,14,14,895.0
97050,24.0491738,91.1715987,2,2,100.0
60399,24.278612,91.3813805,4,4,325.0
59286,23.9619378,90.6207226,1,1,104.0
77544,23.6281885,90.4860632,3,3,227.0
87795,24.0170538,90.3243751,16,19,906.0
27200,22.8688349,91.0907994,2,2,67.0
90837,22.3396291,91.7776762,46,95,5384.0
50565,23.630922,90.4963953,3,3,127.0
72817,22.3163062,91.783505,4,5,309.0
32524,22.2933594,91.7821051,19,24,1023.0
76757,24.2203913,90.4122565,2,2,68.0
70705,23.7093833,90.4037176,10,12,779.0
104585,23.7545988,90.5459125,4,4,236.0
81253,22.3160724,91.7834641,48,66,3059.0
6278,22.3240909,91.8192454,6,7,386.0
88522,22.7103295,89.0710985,1,1,30.0
90662,23.1400436,90.7509051,1,1,30.0
71234,24.129663,91.3473767,1,1,19.0
82080,23.7157498,90.4099225,1,1,50.0
51142,24.2100445,91.0907608,1,2,58.0
6667,25.6074281,89.4584723,1,1,20.0
49810,23.3075514,89.4815145,1,2,30.0
73851,23.2627652,89.0204827,1,1,30.0
4106,24.3823016,91.4087921,1,1,30.0
91981,23.3755397,89.373261,1,1,30.0
9214,22.7073002,89.078949,1,1,30.0
17467,24.382224,91.4087357,2,7,174.0
52664,24.8891426,91.8812414,2,2,64.0
20681,24.3823016,91.4087987,1,1,40.0
95491,24.0249086,90.2759698,1,1,30.0
52857,22.5550901,89.0075024,2,2,55.0
19930,22.6438198,89.0976816,1,1,40.0
55188,23.9312864,90.5082,2,2,144.0
69372,23.9734629,91.112773,1,1,40.0
30910,23.612721,89.1835123,1,1,40.0
91500,22.5022141,89.1242935,1,1,40.0
61806,22.6673667,89.175155,1,1,40.0
39379,24.169132,89.3390801,1,1,40.0
106671,22.7103194,89.0710965,2,2,70.0
99375,23.6359541,89.5492315,1,1,20.0
51436,22.3525557,91.7961187,6,16,775.0
93718,23.9734512,90.3744609,1,1,39.0
25527,24.218161,90.4138392,25,30,1445.0
1663,23.2235377,91.3133908,2,2,69.0
44664,23.9551932,90.6197614,5,5,317.0
88569,22.3432338,91.8025332,4,4,176.0
60414,24.0249076,90.275973,26,53,2216.0
6345,24.2184259,90.4138062,43,60,4680.0
89501,24.2060608,90.4494953,4,4,266.0
94548,24.0254535,90.3862195,2,2,78.0
26807,23.99973,90.3826448,3,3,197.0
107719,22.6225421,91.6556777,1,1,39.0
63352,23.71282,90.5663333,27,57,2630.0
106968,23.5990802,90.618489,2,2,158.0
9322,22.3052952,91.7759142,4,24,1608.0
24109,22.8027749,91.5600659,17,19,1303.0
89755,23.3827363,91.1588462,1,1,99.0
43775,22.8349569,91.5496795,8,8,470.0
2820,23.712857,90.3966356,18,38,2702.0
41416,22.3045268,91.7773891,2,2,81.0
18931,22.3056311,91.779292,2,2,93.0
81189,23.231351,90.662246,1,2,200.0
33314,23.9245343,90.7164274,1,7,312.0
45578,24.0433906,91.0081255,1,1,100.0
56902,23.8513335,90.6747274,1,1,20.0
86026,22.5307266,91.7002968,9,13,710.0
2332,23.8977429,90.4338273,1,1,24.0
81930,23.8860974,90.3170567,3,4,230.0
44488,23.7482099,90.4488801,1,1,59.0
36271,23.7568004,90.3947327,10,10,728.0
79347,24.2368768,90.4050809,4,6,445.0
100239,23.9369507,90.2955843,1,1,59.0
26285,23.9533609,90.2659608,2,2,73.0
107048,24.2997058,90.3825362,3,3,257.0
99608,24.2034389,90.4354604,1,1,59.0
93673,24.1656634,90.4323034,3,4,227.0
104670,22.8733393,91.2780826,1,1,59.0
1906,23.9644182,90.3892506,2,2,86.0
33360,24.1914455,90.4358303,15,20,1017.0
92611,23.9178401,90.3647892,1,1,59.0
59639,22.3661805,91.7784065,6,9,478.0
80299,24.2680302,91.4767139,3,3,149.0
47528,24.8927607,91.877974,3,17,638.0
76482,25.7464495,89.2543484,4,7,352.0
36826,22.8624236,89.5300471,1,1,129.0
24718,23.700697,90.4551016,2,9,520.0
66968,23.7035489,90.4516374,2,4,232.0
2611,22.8289908,89.5494569,1,1,37.0
104804,22.65041,92.1832749,1,1,38.0
54959,23.7652607,89.7808698,21,24,1225.0
43319,23.0098006,91.3806663,8,8,368.0
35071,23.7829356,90.3523705,4,4,228.0
15599,25.0916856,88.8758026,1,1,99.0
12486,23.746631,90.5407245,13,15,779.0
90689,23.7609263,90.4384846,1,1,99.0
70676,25.1041729,89.0261438,1,1,99.0
8501,23.8078567,90.256596,4,5,215.0
34365,23.9044202,90.3869986,3,3,178.0
51814,23.9601389,90.2699365,3,4,226.0
84824,23.6565137,90.6235951,1,1,27.0
89335,23.5114707,90.9157004,6,6,237.0
94233,23.6962595,90.4345744,5,6,235.0
87546,23.6848045,90.3089626,1,1,27.0
18811,23.6590518,90.3595835,1,1,14.0
48289,23.6578448,90.4151969,4,7,366.0
7758,22.2496119,91.7951464,58,87,4150.0
99114,23.6912606,90.5469446,3,3,100.0
36387,21.2744167,92.10434,5,14,662.0
2163,21.2448746,92.1385862,4,24,1139.0
50507,21.295191,92.0950899,3,8,307.0
82532,21.3096745,92.097455,2,7,327.0
89219,21.2189119,92.163505,2,3,53.0
95888,21.275806,92.1038314,2,2,68.0
35618,21.2447579,92.1389909,5,15,655.0
16878,21.2754007,92.1035723,4,5,240.0
2755,22.4091012,91.7551094,19,26,1350.0
54988,24.8821789,91.8736586,6,11,589.0
40131,24.0141206,90.6605557,3,3,147.0
4877,24.3911317,88.9286369,2,2,44.0
107822,22.3963442,90.8133903,1,1,24.0
51162,25.5328941,89.2844007,1,1,24.0
13785,23.7211245,90.3835887,2,2,124.0
22298,23.9143485,90.2355906,20,48,3473.0
13199,23.7554572,90.397605,3,9,638.0
51310,22.3322738,91.8215511,39,46,2363.0
22107,23.9536366,90.2707752,2,2,123.0
63121,23.8762349,90.3923848,1,4,96.0
102807,22.3084805,91.7911654,2,2,43.0
8036,22.3026929,91.7916169,42,66,2756.0
101843,24.2686157,91.3859685,1,1,14.0
37129,22.8541517,91.7910383,2,2,67.0
105672,23.4589161,91.1428943,10,16,1203.0
63307,24.0261402,90.275707,6,6,263.0
7020,24.382224,91.4087357,6,6,233.0
72265,24.382224,91.4087357,19,23,991.0
74396,24.292565,90.3676357,8,10,419.0
32659,22.3084805,91.7911654,16,46,2977.0
109313,21.519436,91.9682348,2,2,35.0
108555,21.5162183,91.9675593,1,2,63.0
23556,21.5184912,91.922596,1,6,234.0
54583,21.7307564,91.8966645,1,1,14.0
70861,21.5180245,91.9155479,1,2,73.0
41090,21.5823819,92.0455544,3,6,368.0
9800,21.500414,92.0032949,2,5,135.0
24991,22.0941497,90.2052684,1,1,47.0
99992,22.0941497,90.2052684,1,2,88.0
95715,22.0941206,90.2051353,1,11,442.0
40635,23.8790866,90.3866532,1,6,147.0
108994,22.1340416,90.2329323,1,1,29.0
85145,22.2092927,91.8663144,1,1,8.0
58421,24.0282993,90.275063,5,6,260.0
69076,24.0380147,90.2809899,13,27,1375.0
104402,23.9314923,90.3100585,3,7,219.0
107944,24.0288229,90.2730575,6,7,361.0
81949,23.7227462,90.5186464,1,10,526.0
26680,24.9116813,91.8280831,1,3,69.0
107081,24.9144634,91.8162177,1,1,19.0
106132,24.9020723,91.869176,2,2,70.0
64414,24.9072886,91.8605836,2,2,159.0
3608,24.913026,91.8134895,2,7,258.0
27826,23.724327,90.517999,1,1,59.0
7111,23.7176299,90.4286793,6,29,912.0
41984,23.8010967,90.2894317,21,63,2069.0
36270,23.7290387,90.4221368,11,37,1258.0
102857,20.8648421,92.2989381,5,18,1660.0
100000,23.8797942,90.4003775,7,7,353.0
83839,23.71449,90.4283517,1,1,76.0
12674,23.0094486,91.3813523,11,13,546.0
46091,25.7143261,89.2355568,1,2,40.0
61451,23.6976357,90.4908789,2,2,159.0
27077,22.803044,91.5587765,26,65,5969.0
19278,23.6153297,90.611507,11,19,921.0
88818,23.9720832,90.0364617,20,34,6037.0
60608,22.2963996,91.7841556,23,31,1513.0
14699,23.8957055,90.3951336,9,15,690.0
106000,24.0144909,90.6608521,7,9,474.0
70361,22.6138578,91.6618122,3,3,222.0
65805,23.6172799,90.6130866,1,1,99.0
13828,23.4201816,91.1726665,8,26,1336.0
87611,25.0829683,91.5432183,1,6,89.0
50415,24.8920874,91.8722713,1,1,64.0
14837,25.0369445,91.6689728,1,1,14.0
39919,23.3929181,89.9242403,1,1,99.0
70468,23.7879128,90.4005459,1,1,24.0
103714,23.0458723,90.7626781,1,1,20.0
61091,23.2511188,89.8737524,2,2,158.0
31427,23.3747243,90.0228834,1,2,118.0
20665,23.3817273,89.9867114,1,1,99.0
47449,23.3784751,89.984648,1,1,24.0
9437,23.6966324,90.4430598,2,2,113.0
71953,23.3859112,89.9790994,1,1,14.0
47235,23.3768669,90.020148,1,1,59.0
85615,21.2799818,92.0811408,4,4,170.0
67388,21.3072152,92.1398061,2,29,1045.0
94293,21.2757002,92.1033979,2,2,47.0
46914,22.3437227,91.7861196,4,16,880.0
70060,23.7483518,90.4023266,1,1,50.0
70305,23.7844394,90.5761732,3,3,247.0
107324,23.8819563,90.9703528,1,1,50.0
100652,23.7502479,90.3938787,3,10,255.0
80828,23.7621695,90.4280386,1,1,50.0
68293,23.3875214,89.9784922,1,1,50.0
51197,24.0548641,89.4428366,1,1,100.0
97422,25.7428343,89.2328273,3,3,88.0
106216,22.3193455,91.8117831,2,2,109.0
103927,23.8494243,90.281906,1,1,50.0
23824,23.7328598,90.4125786,1,1,100.0
72678,23.8279588,90.375653,1,1,50.0
63421,25.1275839,91.7503052,11,29,1431.0
103083,25.904266,89.5967575,1,1,50.0
74839,23.7725754,90.3604048,1,1,50.0
39111,23.7527216,90.3878431,2,2,139.0
35552,25.0717579,91.3989004,1,1,50.0
40881,24.9959839,90.3604978,2,2,77.0
17164,24.9056612,88.5756903,1,1,20.0
17646,22.3763101,91.7792923,1,6,91.0
31452,25.2690872,89.1564214,1,9,126.0
5355,25.2686149,89.1552254,1,6,84.0
93053,22.3754263,91.7799013,2,3,42.0
24566,25.1365421,89.387208,1,1,14.0
2607,22.3733232,91.7805016,1,1,14.0
95104,22.3739064,91.7795867,1,1,14.0
26786,24.9519799,89.3486364,1,1,14.0
76266,25.1362128,89.3875683,4,4,161.0
86223,25.2690978,89.1563612,2,2,30.0
25195,25.6768042,89.2744314,8,10,675.0
95251,22.8085781,89.4971932,4,13,381.0
44528,24.0956467,91.2847401,3,3,93.0
75414,23.135406,89.2549679,4,5,155.0
17748,22.3572973,91.7884251,5,7,204.0
56189,24.29962,89.0807684,6,6,247.0
85883,22.7410461,89.6352262,4,4,346.0
17041,21.8553215,90.1244536,2,4,86.0
75234,23.5957073,89.8257218,2,2,86.0
72725,23.2202852,89.6609002,1,1,24.0
40185,22.8250019,89.5502054,5,6,435.0
16278,23.4794232,91.0915129,2,2,128.0
59431,23.8738096,90.0099981,8,12,572.0
92485,23.3022567,90.9610937,1,1,29.0
85009,22.2672137,91.8247911,2,3,157.0
10901,23.4462861,91.1495153,2,2,177.0
35777,23.9752262,90.3897609,7,24,1514.0
28873,24.1691623,90.4279842,6,10,532.0
54827,23.4189065,91.1727818,7,9,413.0
57371,23.5418798,90.2956138,2,3,74.0
40882,23.9314732,90.6013237,14,23,1241.0
51210,22.3032936,91.791695,25,59,4351.0
18901,23.9340945,90.5968789,9,11,2500.0
40223,22.330157,91.8464211,1,1,59.0
102199,23.9893079,90.2581544,7,8,427.0
96157,24.0165504,90.3041108,1,1,27.0
10746,22.2479896,91.8240267,1,2,54.0
101632,23.9041913,90.3959257,5,6,233.0
95576,23.9108798,90.3004441,1,2,54.0
61961,22.2705999,91.7881717,2,2,76.0
66065,24.0966538,90.4018538,23,29,2047.0
76134,22.4569791,91.7309185,6,7,218.0
65211,24.0128256,90.311128,4,4,244.0
66189,23.9902734,90.3769801,1,1,27.0
9580,23.8895262,90.4194861,3,3,115.0
19060,23.8794824,90.3099909,2,2,38.0
81711,23.771888,90.4276959,3,5,166.0
46188,23.7665369,90.3968261,5,8,346.0
86077,24.0661902,90.3836204,2,2,90.0
92425,23.9303674,90.2855215,1,1,99.0
10966,22.3795714,91.8096166,7,18,570.0
14477,23.9934995,90.2611025,4,19,599.0
97936,23.9980345,90.2629879,3,7,208.0
105347,24.129663,91.3473767,1,1,59.0
86023,22.3478523,91.8087014,1,1,99.0
48873,22.4356583,91.7397374,3,3,133.0
86157,22.3288348,91.8225845,4,4,205.0
72863,22.3362359,91.8146134,2,2,113.0
79346,23.7383111,91.1096737,1,1,43.0
67442,23.7419026,91.1147502,1,1,63.0
34388,22.3341745,91.8125337,2,2,67.0
87143,22.8849371,91.5385437,5,5,263.0
93454,23.2554779,91.1214885,4,4,242.0
94189,22.3537316,91.7955159,7,9,464.0
43218,22.7138033,89.0658518,2,3,181.0
104707,23.1660947,89.2099146,2,2,88.0
21449,23.0293433,89.3996647,1,1,27.0
7128,23.0333605,89.3909027,2,2,163.0
101567,23.5915739,89.8191353,1,2,126.0
78606,23.604527,89.833939,1,1,64.0
62000,22.3356222,91.8160328,2,5,181.0
102099,25.2503036,89.1716973,1,2,54.0
53204,25.1037564,89.028704,1,1,64.0
109539,24.0007571,90.4205978,1,1,27.0
78786,22.3370319,91.8091295,2,2,51.0
93294,22.3609435,91.8286755,2,2,99.0
36757,23.8325165,90.6178998,2,2,88.0
34340,23.8708169,90.6699413,3,6,402.0
1297,23.631792,90.5118416,2,4,84.0
54077,22.4361622,91.7393332,17,22,1179.0
38796,23.6245995,90.4778003,1,8,164.0
86673,23.6256195,90.4761761,6,12,308.0
12511,23.7092771,90.470161,2,2,80.0
24385,25.0674393,90.0307819,1,1,63.0
